user_id,graduate,master,other_degree,phd
32333,Süleyman Demirel Üniversitesi,unkown,BİLGİNET AKADEMİ,unkown
32334,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32335,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32336,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32337,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32338,Hacettepe Üniversitesi,Süleyman Demirel Üniversitesi,unkown,unkown
32339,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32340,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32341,Süleyman Demirel Üniversitesi,Haydarpaşa Teknik okulları,unkown,unkown
32342,Anadolu Üniversitesi,unkown,unkown,unkown
32343,Süleyman Demirel Üniversitesi,Gazi Üniversitesi,unkown,unkown
32344,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32345,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32346,Süleyman Demirel Üniversitesi,Isparta Uygulamalı Bilimler Üniversitesi,unkown,unkown
32347,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32348,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32349,Suleyman Demirel University,unkown,unkown,unkown
32350,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32351,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32352,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32353,Süleyman Demirel Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32354,Suleyman Demirel University,unkown,unkown,unkown
32355,Süleyman Demirel Üniversitesi,unkown,Turgutlu lisesi,unkown
32356,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32357,Süleyman Demirel Üniversitesi,unkown,Tuzla Teknik Lisesi,unkown
32358,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32359,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32360,Suleyman Demirel University,unkown,Süleyman Demirel Üniversitesi,unkown
32361,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32362,Suleyman Demirel University,unkown,Turkish Learning Center,unkown
32363,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32364,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32365,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32366,Haliç Üniversitesi,unkown,unkown,unkown
32367,Suleyman Demirel University,unkown,unkown,unkown
32368,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32369,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32370,Suleyman Demirel University,unkown,unkown,unkown
32371,Anadolu Üniversitesi,unkown,unkown,unkown
32372,Süleyman Demirel Üniversitesi,Sakarya Üniversitesi,unkown,unkown
32373,Suleyman Demirel University,unkown,unkown,unkown
32374,Doğu Akdeniz Üniversitesi,Süleyman Demirel Üniversitesi,unkown,unkown
32375,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32376,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32377,Hacettepe Üniversitesi,unkown,unkown,unkown
32378,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32379,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32380,Hızır Reis Ticaret Meslek Lisesi,unkown,Süleyman Demirel Üniversitesi,unkown
32381,Anadolu Üniversitesi,Nişantaşı Üniversitesi,unkown,unkown
32382,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32383,Selçuk Üniversitesi,Selçuk Üniversitesi,unkown,unkown
32384,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32385,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32386,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32387,Anadolu Üniversitesi,unkown,unkown,unkown
32388,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32389,Anadolu Üniversitesi,unkown,unkown,unkown
32390,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32391,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32392,Süleyman Demirel Üniversitesi,İstanbul Ticaret Üniversitesi,unkown,unkown
32393,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32394,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32395,Suleyman Demirel University,unkown,unkown,unkown
32396,Suleyman Demirel University,unkown,unkown,unkown
32397,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32398,Suleyman Demirel University,unkown,Anadolu University,unkown
32399,Süleyman Demirel Üniversitesi,Isparta Uygulamalı Bilimler Üniversitesi,unkown,unkown
32400,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32401,Anadolu Üniversitesi,unkown,unkown,unkown
32402,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32403,Süleyman Demirel Üniversitesi,unkown,Torbalı Atatürk Anadolu Lisesi,unkown
32404,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32405,Suleyman Demirel University,unkown,unkown,unkown
32406,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32407,Selcuk University,unkown,unkown,unkown
32408,Maltepe Üniversitesi,Sakarya Üniversitesi,Süleyman Demirel Üniversitesi,unkown
32409,İstanbul Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32410,Anadolu Üniversitesi,unkown,unkown,unkown
32411,Istanbul University,unkown,Süleyman Demirel Üniversitesi,unkown
32412,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32413,Anadolu Üniversitesi,unkown,unkown,unkown
32414,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32415,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32416,Bilge Adam,unkown,Süleyman Demirel Üniversitesi,unkown
32417,Bahçeşehir Üniversitesi,Işık Üniversitesi,Süleyman Demirel Üniversitesi,unkown
32418,Kocaeli University,unkown,Suleyman Demirel University,unkown
32419,Anadolu Üniversitesi,unkown,Anadolu Üniversitesi,unkown
32420,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32421,Ahmet Yesevi Üniversitesi,unkown,unkown,unkown
32422,Süleyman Demirel Üniversitesi,Erciyes Üniversitesi,unkown,Erciyes Üniversitesi
32423,Süleyman Demirel Üniversitesi,TOBB Ekonomi ve Teknoloji Üniversitesi,unkown,TOBB Ekonomi ve Teknoloji Üniversitesi
32424,Anadolu University,unkown,Suleyman Demirel University,unkown
32425,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32426,Suleyman Demirel Universirty,unkown,unkown,unkown
32427,Süleyman Demirel University,Beykent University,Gazi University,unkown
32428,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32429,Süleyman Demirel Üniversitesi,unkown,Buca Ticaret Meslek,unkown
32430,Gazi Üniversitesi,Ufuk Üniversitesi,unkown,unkown
32431,Anadolu Üniversitesi,unkown,Kandıra Anadolu Lisesi,unkown
32432,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32433,Sişli Endüstri Meslek Lisesi,unkown,Süleyman Demirel Üniversitesi,unkown
32434,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32435,Anadolu Üniversitesi,Süleyman Demirel Üniversitesi,unkown,unkown
32436,Süleyman Demirel Üniversitesi,Suleyman Demirel University,Buca Teknik Lisesi,unkown
32437,Ahmet Hamdi Gökbayrak A.Ö.L,unkown,Süleyman Demirel Üniversitesi,unkown
32438,Maltepe Üniversitesi,Sakarya Üniversitesi,Süleyman Demirel Üniversitesi,unkown
32439,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32440,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32441,Beykent Üniversitesi,unkown,unkown,unkown
32442,unkown,unkown,Ahmet Yesevi University,unkown
32443,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32444,Suleyman Demirel University,unkown,unkown,unkown
32445,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32446,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32447,Anadolu Üniversitesi,unkown,unkown,unkown
32448,Süleyman Demirel Üniversitesi,Kahramanmaraş Sütçüimam Üniversitesi,unkown,unkown
32449,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32450,Süleyman Demirel Üniversitesi,Obuda University,unkown,unkown
32451,Anadolu University,İstanbul Aydın Universitesi,unkown,unkown
32452,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32453,Anadolu Üniversitesi,unkown,unkown,unkown
32454,Suleyman Demirel University,Gebze Technical University,unkown,unkown
32455,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32456,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32457,unkown,Marmara Üniversitesi,Süleyman Demirel Üniversitesi,unkown
32458,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32459,Suleyman Demirel University,Istanbul Technical University,unkown,Istanbul Technical University
32460,Anadolu Üniversitesi,Sakarya Üniversitesi,unkown,unkown
32461,Ahmet Yesevi Üniversitesi,unkown,unkown,unkown
32462,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32463,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32464,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32465,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32466,Süleyman Demirel Üniversitesi,unkown,Asiye Ağaoğlu Andadolu Lisesi,unkown
32467,unkown,unkown,Anadolu Üniversitesi,unkown
32468,Anadolu Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32469,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32470,unkown,unkown,Beyşehir imam hatip lisesi,unkown
32471,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32472,Süleyman Demirel Üniversitesi,unkown,Anadolu Üniversitesi,unkown
32473,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32474,Suleyman Demirel University,unkown,unkown,unkown
32475,Akhmet Yassawi University,unkown,Suleyman Demirel University,unkown
32476,Suleyman Demirel University,unkown,unkown,unkown
32477,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32478,Suleyman Demirel University,unkown,unkown,unkown
32479,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32480,Anadolu Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32481,Suleyman Demirel University,unkown,unkown,unkown
32482,Anadolu Üniversitesi,unkown,unkown,unkown
32483,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32484,Anadolu Üniversitesi,unkown,Alaattin Nilüfer Kadayıfçıoğlu Mesleki ve Teknik Anadolu Lisesi,unkown
32485,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32486,Suleyman Demirel University,unkown,unkown,unkown
32487,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32488,Anadolu Üniversitesi,unkown,unkown,unkown
32489,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32490,Süleyman Demirel Üniversitesi,Süleyman Demirel Üniversitesi,unkown,Hacettepe Üniversitesi
32491,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32492,unkown,Süleyman Demirel Üniversitesi,unkown,unkown
32493,unkown,unkown,SÜLEYMAN DEMİREL UNİVERSİTY,unkown
32494,unkown,unkown,Anadolu Üniversitesi,unkown
32495,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32496,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32497,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32498,İstanbul Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32499,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32500,Anadolu Üniversitesi,unkown,unkown,unkown
32501,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32502,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32503,Süleyman Demirel Üniversitesi,Ondokuz Mayıs Üniversitesi,unkown,unkown
32504,Selcuk University,unkown,unkown,unkown
32505,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32506,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32507,Anadolu University,unkown,unkown,unkown
32508,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32509,Sişli Endüstri Meslek Lisesi,unkown,Süleyman Demirel Üniversitesi,unkown
32510,Anadolu Üniversitesi,unkown,unkown,unkown
32511,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32512,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32513,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32514,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32515,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32516,Istanbul Aydın University,Istanbul Aydın University,unkown,unkown
32517,Ahmet Hamdi Gökbayrak A.Ö.L,unkown,Süleyman Demirel Üniversitesi,unkown
32518,Suleyman Demirel University,unkown,unkown,unkown
32519,unkown,Süleyman Demirel Üniversitesi,unkown,unkown
32520,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32521,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32522,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32523,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32524,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32525,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32526,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32527,Anadolu Üniversitesi,unkown,unkown,unkown
32528,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32529,Kocaeli University,unkown,Suleyman Demirel University,unkown
32530,Suleyman Demirel University,unkown,Turkish Learning Center,unkown
32531,Gazi Üniversitesi,Ufuk Üniversitesi,unkown,unkown
32532,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32533,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32534,Süleyman Demirel Üniversitesi,TOBB Ekonomi ve Teknoloji Üniversitesi,unkown,TOBB Ekonomi ve Teknoloji Üniversitesi
32535,Recep Gencer ATL ve EML,unkown,Süleyman Demirel Üniversitesi,unkown
32536,Suleyman Demirel University,unkown,unkown,unkown
32537,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32538,Süleyman Demirel Üniversitesi,unkown,İzmir Konak | Mersinli  Mesleki Teknik ve Anadolu Lisesi,unkown
32539,Suleyman Demirel University,unkown,unkown,unkown
32540,University of Technology Sydney,Anadolu Üniversitesi,unkown,unkown
32541,Atılım Üniversitesi,unkown,unkown,unkown
32542,Süleyman Demirel Üniversitesi,unkown,Süleyman Demirel Üniversitesi Fenbilimleri Enstitüsü,unkown
32543,Süleyman Demirel Üniversitesi,unkown,Rauf Denktaş Lisesi-Ankara,unkown
32544,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32545,Süleyman Demirel Üniversitesi,Beykent Üniversitesi,unkown,unkown
32546,Suleyman Demirel University,unkown,unkown,unkown
32547,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32548,Kocaeli University,unkown,Manisa Cumhuriyet Anadolu Lisesi,unkown
32549,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32550,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32551,Anadolu Üniversitesi,İstanbul Üniversitesi,ARTVİN ANADOLU LİSESİ,unkown
32552,unkown,unkown,Anadolu Üniversitesi,unkown
32553,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32554,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32555,Süleyman Demirel Üniversitesi,unkown,Tuzla Teknik Okulları,unkown
32556,Süleyman Demirel Üniversitesi,Süleyman Demirel Üniversitesi,unkown,unkown
32557,Anadolu Üniversitesi,unkown,unkown,unkown
32558,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
32559,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32560,Hacettepe Üniversitesi,unkown,unkown,unkown
32561,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32562,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32563,Suleyman Demirel University,unkown,Girne American University,unkown
32564,Anadolu Üniversitesi,Ahmet Yesevi Üniversitesi,unkown,unkown
32565,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32566,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32567,Yakın Doğu Üniversitesi,unkown,unkown,unkown
32568,Suleyman Demirel University,unkown,unkown,unkown
32569,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32570,Muğla Sıtkı Koçman Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32571,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32572,Bahçeşehir Üniversitesi,TalTech University,unkown,unkown
32573,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32574,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32575,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32576,Süleyman Demirel Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32577,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32578,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32579,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32580,Süleyman Demirel Üniversitesi,unkown,Emlakbank Süleyman Demirel Anadolu Lisesi,unkown
32581,Suleyman Demirel University,unkown,unkown,unkown
32582,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32583,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32584,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32585,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32586,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32587,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32588,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32589,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32590,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32591,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32592,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32593,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32594,Anadolu Üniversitesi,unkown,Süleyman Demirel Üniversitesi,unkown
32595,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32596,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32597,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32598,Anadolu Üniversitesi,unkown,unkown,unkown
32599,Anadolu Üniversitesi,unkown,unkown,unkown
32600,Yaşar Üniversitesi,unkown,unkown,unkown
32601,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32602,Süleyman Demirel Üniversitesi,Konya Teknik Üniversitesi,unkown,unkown
32603,Istanbul University,unkown,Süleyman Demirel Üniversitesi,unkown
32604,Süleyman Demirel Üniversitesi,Sakarya Üniversitesi,unkown,unkown
32605,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32606,Süleyman Demirel Üniversitesi,unkown,Muğla Gazi Anadolu Lisesi,unkown
32607,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32608,Süleyman Demirel Üniversitesi,Süleyman Demirel Üniversitesi,Süleyman Demirel Üniversitesi,unkown
32609,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32610,Süleyman Demirel Üniversitesi,unkown,Anadolu Teknik Lisesi,unkown
32611,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32612,Anadolu Üniversitesi,unkown,unkown,unkown
32613,Süleyman Demirel Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
32614,Süleyman Demirel Üniversitesi,unkown,Serik Anadolu Meslek ve Kız Meslek Lisesi,unkown
32615,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32616,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32617,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32618,Suleyman Demirel University,unkown,unkown,unkown
32619,Suleyman Demirel University,unkown,unkown,unkown
32620,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32621,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32622,Suleyman Demirel University,unkown,unkown,unkown
32623,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32624,Süleyman Demirel University,unkown,unkown,unkown
32625,Süleyman Demirel Üniversitesi,unkown,85.Yıl Anadolu Lisesi,unkown
32626,Kocaeli Üniversitesi,unkown,unkown,unkown
32627,Süleyman Demirel Üniversitesi,unkown,unkown,unkown
32628,Anadolu Üniversitesi,unkown,unkown,unkown
32629,Süleyman Demirel Üniversitesi,unkown,Manisa Bilim ve Sanat Merkezi,unkown
32630,unkown,unkown,Süleyman Demirel Üniversitesi,unkown
